Episode,Reward,Avg Reward,Loss,Average Q,Total Frames,Number of completed tasks,Energy Consumption,Epsilon
1791,106815.41936671373,244868.18199307838,0.0,0.0,178318,918,64837.68776839737,0.03688112646341324
1792,111665.07723835387,244793.89136019786,0.0,0.0,178418,959,67928.98952268799,0.03684362769126892
1793,116506.66168010395,244722.38231355345,0.0,0.0,178518,996,71056.67414771707,0.036806121468544006
1794,121364.14368210567,244653.65906083398,0.0,0.0,178618,1040,74083.30442899643,0.03676862269639969
1795,126210.06757141957,244587.71051323408,0.0,0.0,178718,1078,77157.05681823078,0.03673112392425537
1796,131054.04766423437,244524.5309568351,0.0,0.0,178818,1116,80347.12443189578,0.03669362515211105
1797,135912.111229129,244464.1236043725,0.0,0.0,178918,1157,83203.8981485444,0.036656126379966736
1798,140745.78456433275,244406.47027527855,0.0,0.0,179018,1192,86403.22584388641,0.03661862760782242
1799,145578.185063049,244351.56567238286,0.0,0.0,179118,1228,89670.33700087549,0.036581121385097504
1800,150437.62775498815,244299.42023211782,0.0,0.0,179218,1273,92760.96200232516,0.036543622612953186
1801,155303.24608147625,244250.03278808304,0.0,0.0,179318,1319,95532.89464368965,0.03650612384080887
1802,160159.99973943687,244203.39383464507,0.0,0.0,179418,1359,98425.29206417313,0.03646862506866455
1803,164999.42625079272,244159.48919629483,0.0,0.0,179518,1397,101619.65368920224,0.03643112629652023
1804,169849.56537495094,244118.32026342984,0.0,0.0,179618,1438,104666.18769065189,0.036393627524375916
1805,174725.64001508316,244079.8968524396,0.0,0.0,179718,1486,107474.79680999882,0.036356121301651
1806,179583.46436677565,244044.2043054082,0.0,0.0,179818,1528,110433.73353304037,0.03631862252950668
1807,184442.7894008736,244011.2389210584,0.0,0.0,179918,1570,113332.28813179162,0.036281123757362366
1808,189311.994759546,243981.00163849257,0.0,0.0,180018,1614,116040.60014460539,0.03624362498521805
1809,194164.07862453797,243953.47847660643,0.0,0.0,180118,1655,119149.43505443544,0.03620612621307373
1810,199037.31634387473,243928.67662010022,0.0,0.0,180218,1704,122115.19984636817,0.03616862744092941
1811,203902.7879234807,243906.5872775524,0.0,0.0,180318,1749,125116.09991813065,0.0361311212182045
1812,208766.05845431986,243887.2047464861,0.0,0.0,180418,1791,127852.19819443881,0.03609362244606018
1813,213616.41342140982,243870.51743043037,0.0,0.0,180518,1831,130882.72978679724,0.03605612367391586
1814,218452.24021041006,243856.5128699786,0.0,0.0,180618,1869,134267.22265898535,0.036018624901771545
1815,223278.17256347652,243845.18118478777,0.0,0.0,180718,1903,137666.43866043497,0.03598112612962723
1816,228146.45052603126,243836.54126697886,0.0,0.0,180818,1951,140656.50746373195,0.03594362735748291
1817,233017.32686774974,243830.590103943,0.0,0.0,180918,1998,143593.71341120425,0.035906121134757996
1818,237859.57987306954,243827.30752547632,0.0,0.0,181018,2037,146826.76206890415,0.03586862236261368
1819,242722.77580896422,243826.70063991778,0.0,0.0,181118,2081,149750.46871666153,0.03583112359046936
1820,247588.78643483424,243828.76658489028,0.0,0.0,181218,2126,152653.70522876448,0.03579362481832504
1821,252413.19859607323,243833.4781282554,0.0,0.0,181318,2159,156041.56219257222,0.035756126046180725
1822,257227.3505656889,243840.82528812232,0.0,0.0,181418,2187,159435.7920860669,0.03571862727403641
1823,262086.97733775844,243850.82866095653,0.0,0.0,181518,2230,162477.53040498833,0.03568112105131149
1824,266956.29339623876,243863.4891895786,0.0,0.0,181618,2276,165333.90353569944,0.035643622279167175
1825,271781.6876329572,243878.77845488169,0.0,0.0,181718,2309,168743.61712308644,0.03560612350702286
1826,276654.72964476026,243896.7182201744,0.0,0.0,181818,2355,171550.9812800755,0.03556862473487854
1827,281500.72275859205,243917.28933863092,0.0,0.0,181918,2391,174503.47054501955,0.03553112596273422
1828,286372.2199394236,243940.5014384673,0.0,0.0,182018,2439,177392.8564988846,0.035493627190589905
1829,291209.8268947789,243966.3316709571,0.0,0.0,182118,2474,180569.44627945306,0.03545612096786499
1830,296075.78547574265,243994.79123065388,0.0,0.0,182218,2519,183503.99833985127,0.03541862219572067
1831,300920.61678644485,244025.86427953804,0.0,0.0,182318,2556,186613.2542383172,0.035381123423576355
1832,305746.5189719993,244059.53621335825,0.0,0.0,182418,2587,189861.47836902845,0.03534362465143204
1833,310620.37085621676,244095.82892581346,0.0,0.0,182518,2632,192490.19280584718,0.03530612587928772
1834,315475.72313128744,244134.72805072108,0.0,0.0,182618,2672,195376.37829664355,0.0352686271071434
1835,320327.46443513467,244176.2273624773,0.0,0.0,182718,2710,198391.57355164507,0.03523112088441849
1836,325171.8403219186,244220.31860524238,0.0,0.0,182818,2750,201631.2772306516,0.03519362211227417
1837,330001.82384530373,244266.98971799537,0.0,0.0,182918,2784,204836.20910283967,0.03515612334012985
1838,334859.17643794534,244316.25137472185,0.0,0.0,183018,2827,207913.4512335509,0.035118624567985535
1839,339721.53376350313,244368.1020716723,0.0,0.0,183118,2869,210661.11970943338,0.03508112579584122
1840,344568.5395615651,244422.52925118877,0.0,0.0,183218,2908,213622.9208138667,0.0350436270236969
1841,349429.09240956313,244479.5360715788,0.0,0.0,183318,2950,216486.33334230506,0.035006120800971985
1842,354297.3587454117,244539.12251904153,0.0,0.0,183418,2997,219300.31990341417,0.03496862202882767
1843,359156.9208432581,244601.27967648418,0.0,0.0,183518,3037,222102.7099375347,0.03493112325668335
1844,364011.7518894173,244666.00079963478,0.0,0.0,183618,3079,225048.02113713705,0.03489362448453903
1845,368870.81847222045,244733.28401614216,0.0,0.0,183718,3120,227870.95539710976,0.034856125712394714
1846,373727.2678761176,244803.12374752277,0.0,0.0,183818,3165,230996.00946887222,0.0348186269402504
1847,378586.5588004091,244875.51738120939,0.0,0.0,183918,3205,233841.63011520795,0.03478112071752548
1848,383437.2701872152,244950.45613340303,0.0,0.0,184018,3244,236822.90599236728,0.034743621945381165
1849,388301.2083678026,245027.9430265027,0.0,0.0,184118,3290,239763.06882194203,0.03470612317323685
1850,393124.79947568174,245107.95213317435,0.0,0.0,184218,3320,243007.8607268008,0.03466862440109253
1851,397969.96217019897,245190.4910154837,0.0,0.0,184318,3360,246193.5659967162,0.03463112562894821
1852,402827.16025262506,245275.56207281625,0.0,0.0,184418,3404,249164.4311977403,0.034593626856803894
1853,407663.364223538,245363.1498841165,0.0,0.0,184518,3436,252217.40799464425,0.03455612063407898
1854,412517.59021798277,245453.26009453912,0.0,0.0,184618,3479,255275.92116796886,0.03451862186193466
1855,417362.2191591605,245545.8834561041,0.0,0.0,184718,3519,258470.17874541355,0.034481123089790344
1856,422193.7651318845,245641.0088635762,0.0,0.0,184818,3553,261723.3889840796,0.03444362431764603
1857,427057.67877850455,245738.6496977608,0.0,0.0,184918,3598,264609.03345854045,0.03440612554550171
1858,431923.2697199867,245838.80280159198,0.0,0.0,185018,3644,267434.26145999,0.03436862677335739
1859,436772.82005277707,245941.45549903886,0.0,0.0,185118,3683,270415.19350547437,0.03433112055063248
1860,441617.5888182002,246046.6011913114,0.0,0.0,185218,3720,273488.7586297929,0.03429362177848816
1861,446493.94377075846,246154.25282534977,0.0,0.0,185318,3768,276224.8604004188,0.03425612300634384
1862,451335.29812734236,246264.38757859828,0.0,0.0,185418,3806,279441.64619092975,0.034218624234199524
1863,456169.44015356735,246376.99758534454,0.0,0.0,185518,3842,282805.42315615923,0.034181125462055206
1864,459937.26035515807,246491.50710961787,0.0,0.0,185596,3867,285300.079531892,0.03415187448263168
