Episode,Reward,Avg Reward,Loss,Average Q,Total Frames,Number of completed tasks,Energy Consumption,Epsilon,The Ratio Energy to Tasks
4425,4861.6905211090925,228851.5294813437,0.0,0.0,440430,44,2914.5071797175915,0.0099999997764825,66.23879953903617
4426,4851.476748339133,228920.41555091424,0.0,0.0,440530,38,2892.975184688752,0.0099999997764825,76.1309259128619
4427,4865.095665758243,228990.3692183905,0.0,0.0,440630,43,2730.4996903706924,0.0099999997764825,63.49999279931843
4428,4855.3663452483015,229061.3875639003,0.0,0.0,440730,42,3038.368104433408,0.0099999997764825,72.34209772460495
4429,4876.368895201362,229133.4746074245,0.0,0.0,440830,50,2846.570770626189,0.0099999997764825,56.93141541252378
4430,4834.79272898857,229206.62024238225,0.0,0.0,440930,35,3257.0270390918013,0.0099999997764825,93.0579154026229
4431,4844.406594224973,229280.8259214113,0.0,0.0,441030,39,3039.292130711256,0.0099999997764825,77.93056745413476
4432,4855.89297021192,229356.0935182416,0.0,0.0,441130,42,3027.9493025860284,0.0099999997764825,72.09403101395306
4433,4854.092654578737,229432.42190836463,0.0,0.0,441230,39,2847.0863878128,0.0099999997764825,73.00221507212308
4434,4856.80433623842,229509.81098564813,0.0,0.0,441330,38,2862.4660341204726,0.0099999997764825,75.32805352948613
4435,2373.830386851565,229587.7003001345,0.0,0.0,441379,19,1509.0146569752833,0.0099999997764825,79.4218240513307
4436,4813.5742393013725,229537.04126789185,0.0,0.0,441478,42,2812.892877159303,0.0099999997764825,66.97363993236436
4437,4850.983656664762,229487.49812157097,0.0,0.0,441578,42,3072.9585398025188,0.0099999997764825,73.16567951910758
4438,4856.313903601762,229439.07130780164,0.0,0.0,441678,43,2982.5962961931173,0.0099999997764825,69.36270456263064
4439,4865.089505292286,229391.762048792,0.0,0.0,441778,46,2964.468603722454,0.0099999997764825,64.44496964614032
4440,4864.864524093697,229345.5695389474,0.0,0.0,441878,45,2851.73375429067,0.0099999997764825,63.37186120645933
4441,4844.119211418511,229300.48835378332,0.0,0.0,441978,37,3054.548818210613,0.0099999997764825,82.5553734651517
4442,4862.95335590071,229256.5219819721,0.0,0.0,442078,46,2898.0937329840235,0.0099999997764825,63.00203767356573
4443,4873.334433022668,229213.6720069152,0.0,0.0,442178,47,2705.3253402281007,0.0099999997764825,57.560113621874486
4444,4865.3288995125695,229171.93587411928,0.0,0.0,442278,45,2871.3464957675205,0.0099999997764825,63.8076999059449
4445,4848.909948143781,229131.30913903212,0.0,0.0,442378,40,3118.386835967718,0.0099999997764825,77.95967089919296
4446,4878.373093195973,229091.7976786389,0.0,0.0,442478,49,2761.03689988764,0.0099999997764825,56.34769183444163
4447,4854.23324340579,229053.39531360628,0.0,0.0,442578,40,2895.6648182106,0.0099999997764825,72.391620455265
4448,4876.55228627989,229016.10631270413,0.0,0.0,442678,51,2839.0680767337326,0.0099999997764825,55.66800150458299
4449,4851.136422682503,228979.9242139198,0.0,0.0,442778,43,3054.847849459751,0.0099999997764825,71.04297324325003
4450,4859.472909210046,228944.85014414173,0.0,0.0,442878,45,3005.893001449622,0.0099999997764825,66.79762225443604
4451,4849.582607849603,228910.88113517844,0.0,0.0,442978,40,2916.1204758825843,0.0099999997764825,72.9030118970646
4452,4852.230701327673,228878.0170372233,0.0,0.0,443078,44,3056.275017785032,0.0099999997764825,69.46079585875073
4453,4878.73718106134,228846.2630572244,0.0,0.0,443178,50,2776.2760113921395,0.0099999997764825,55.52552022784279
4454,4869.637246323298,228815.6164049934,0.0,0.0,443278,47,2873.8677755973404,0.0099999997764825,61.14612288504979
4455,4882.685737224863,228786.07926331932,0.0,0.0,443378,47,2665.612528438345,0.0099999997764825,56.71516017953926
4456,4843.35767986851,228757.6420615069,0.0,0.0,443478,39,3202.984893494708,0.0099999997764825,82.12781778191558
4457,4863.762621249509,228730.30863650583,0.0,0.0,443578,42,2891.8877592619174,0.0099999997764825,68.85447045861709
4458,4872.8186822191055,228704.0802766612,0.0,0.0,443678,48,2849.941350170608,0.0099999997764825,59.37377812855433
4459,4864.836254292284,228678.9544488733,0.0,0.0,443778,45,2914.099636393308,0.0099999997764825,64.75776969762907
4460,4870.142825016475,228654.93160124263,0.0,0.0,443878,47,2906.380554716263,0.0099999997764825,61.837884142899206
4461,4857.3897733447375,228632.0081340396,0.0,0.0,443978,39,2857.3598672168737,0.0099999997764825,73.26563762094548
4462,4859.26671515769,228610.183728824,0.0,0.0,444078,41,2877.5378246035543,0.0099999997764825,70.1838493805745
4463,4834.160016105743,228589.4520227182,0.0,0.0,444178,35,3265.0583679276606,0.0099999997764825,93.2873819407903
4464,4849.15610500917,228569.81564013253,0.0,0.0,444278,41,3150.449065369554,0.0099999997764825,76.84022110657449
4465,4845.007783195266,228551.2729164248,0.0,0.0,444378,40,3143.8703352567827,0.0099999997764825,78.59675838141956
4466,4852.569533782022,228533.82480990543,0.0,0.0,444478,41,2959.668926165541,0.0099999997764825,72.18704697964735
4467,4855.053006278642,228517.4711414388,0.0,0.0,444578,43,2931.98458241584,0.0099999997764825,68.18568796315907
4468,4871.886693599168,228502.21494310652,0.0,0.0,444678,47,2867.7977052844653,0.0099999997764825,61.01697245286096
4469,4858.34606061838,228488.0524491272,0.0,0.0,444778,43,3011.7787379553192,0.0099999997764825,70.04136599896091
4470,4865.198218716425,228474.9844582135,0.0,0.0,444878,43,2832.5566150866216,0.0099999997764825,65.87340965317725
4471,4858.934020188521,228463.00883536824,0.0,0.0,444978,44,2904.7009915071976,0.0099999997764825,66.01593162516359
4472,4861.423249585845,228452.12540445128,0.0,0.0,445078,47,3038.173683977686,0.0099999997764825,64.64199327612097
4473,4856.367640077282,228442.3323031056,0.0,0.0,445178,37,2687.5538295747974,0.0099999997764825,72.63658998850804
4474,4878.788981609425,228433.6338107396,0.0,0.0,445278,50,2837.8100341203826,0.0099999997764825,56.75620068240765
4475,4848.621588654438,228426.0224538905,0.0,0.0,445378,38,3019.2596626711165,0.0099999997764825,79.4542016492399
4476,4863.482554789895,228419.50082348063,0.0,0.0,445478,44,2958.8170916473755,0.0099999997764825,67.24584299198581
4477,4869.211545180937,228414.06946882012,0.0,0.0,445578,46,2817.327850881425,0.0099999997764825,61.24625762785708
4478,4880.136096615199,228409.7300987112,0.0,0.0,445678,52,2758.456070340879,0.0099999997764825,53.04723212193998
4479,4847.867336258641,228406.4747790657,0.0,0.0,445778,41,3107.7011193470244,0.0099999997764825,75.7975882767567
4480,4852.887764781626,228404.30390450035,0.0,0.0,445878,37,2861.130834546013,0.0099999997764825,77.32786039313548
4481,4858.489005279378,228403.21799886727,0.0,0.0,445978,42,2900.141431847791,0.0099999997764825,69.05098647256645
4482,4847.711193435825,228403.21393195927,0.0,0.0,446078,40,3104.879243637406,0.0099999997764825,77.62198109093515
4483,4854.938126468129,228404.2925916928,0.0,0.0,446178,45,3146.749194631033,0.0099999997764825,69.92775988068962
4484,4842.726116544072,228406.45053097967,0.0,0.0,446278,39,3247.198017785151,0.0099999997764825,83.26148763551669
4485,4828.277450088237,228409.68380721967,0.0,0.0,446378,30,3223.8150390917435,0.0099999997764825,107.46050130305812
4486,4858.392238957284,228413.99841300864,0.0,0.0,446478,42,2966.019690370682,0.0099999997764825,70.6195164373972
4487,4875.743670741329,228419.3974917164,0.0,0.0,446578,46,2727.208958836389,0.0099999997764825,59.28715127905193
4488,4854.498022497806,228425.8755857649,0.0,0.0,446678,41,3094.771958836296,0.0099999997764825,75.48224289844624
4489,4846.133946510032,228433.4301113855,0.0,0.0,446778,36,2997.139754290605,0.0099999997764825,83.25388206362793
4490,4829.4179694848135,228442.0566274132,0.0,0.0,446878,33,3309.959625028918,0.0099999997764825,100.30180681905811
4491,4855.6368130830815,228451.7602547012,0.0,0.0,446978,43,3055.947791932704,0.0099999997764825,71.06855330076056
4492,4855.776655525668,228462.5403051809,0.0,0.0,447078,42,3034.046367927745,0.0099999997764825,72.23919923637489
4493,4859.255943888216,228474.39683448643,0.0,0.0,447178,45,2982.3852699152194,0.0099999997764825,66.2752282203382
4494,4849.725977896305,228487.32700404097,0.0,0.0,447278,42,3155.7320454845903,0.0099999997764825,75.13647727344262
4495,4874.171613140206,228501.335534644,0.0,0.0,447378,49,2939.434152017609,0.0099999997764825,59.98845208199203
4496,4840.664852368005,228516.4142559945,0.0,0.0,447478,39,3172.560222330765,0.0099999997764825,81.34769800848116
4497,4855.592126829026,228532.56577296165,0.0,0.0,447578,44,3180.4004581256013,0.0099999997764825,72.28182859376366
4498,4875.951057480823,228549.793895402,0.0,0.0,447678,50,2795.0493728988517,0.0099999997764825,55.900987457977024
4499,4879.076564233284,228568.09860013548,0.0,0.0,447778,50,2749.877372898947,0.0099999997764825,54.99754745797895
4500,4855.109109419165,228587.4738446824,0.0,0.0,447878,44,3147.051855852769,0.0099999997764825,71.52390581483566
4501,4876.055959332909,228607.92356845405,0.0,0.0,447978,49,2701.0135234670306,0.0099999997764825,55.12272496871491
4502,4856.359780397965,228629.44268159568,0.0,0.0,448078,45,3077.003274886578,0.0099999997764825,68.37785055303506
4503,4890.074540123518,228652.0379573292,0.0,0.0,448178,52,2601.0058622453944,0.0099999997764825,50.01934350471912
4504,4857.712432612025,228675.70149541151,0.0,0.0,448278,40,2899.42164136449,0.0099999997764825,72.48554103411225
4505,4840.053261224879,228700.42866558104,0.0,0.0,448378,36,3181.481791932747,0.0099999997764825,88.37449422035408
4506,4858.475385168335,228726.2228472981,0.0,0.0,448478,47,3181.875587386923,0.0099999997764825,67.69948058270049
4507,4843.117465879885,228753.0799236697,0.0,0.0,448578,40,3346.892232273181,0.0099999997764825,83.67230580682954
4508,4850.467156303348,228781.0008175182,0.0,0.0,448678,42,3165.58825997269,0.0099999997764825,75.37114904696881
4509,4849.775237584196,228809.98466778576,0.0,0.0,448778,38,3009.635377870116,0.0099999997764825,79.200930996582
4510,4869.24167270941,228840.03508288864,0.0,0.0,448878,45,2707.8440227561223,0.0099999997764825,60.17431161680272
4511,4853.1698261224665,228871.14779165195,0.0,0.0,448978,42,3025.7700603982667,0.0099999997764825,72.04214429519682
4512,4812.981867427123,228903.31318298783,0.0,0.0,449078,28,3498.3211030116945,0.0099999997764825,124.9400393932748
4513,4868.365874303505,228936.5428266701,0.0,0.0,449178,47,2894.110904858884,0.0099999997764825,61.57682776295498
4514,4865.290573606093,228970.83533442463,0.0,0.0,449278,45,2975.428088097775,0.0099999997764825,66.12062417995055
4515,4867.219955105917,229006.19042741825,0.0,0.0,449378,43,2868.8323402281094,0.0099999997764825,66.71703116809557
4516,4860.411713053647,229042.6058926781,0.0,0.0,449478,45,2877.8288345460023,0.0099999997764825,63.95175187880005
4517,4846.403782757639,229080.07792563448,0.0,0.0,449578,40,3252.8035923583084,0.0099999997764825,81.3200898089577
4518,4853.337881863641,229118.60735930243,0.0,0.0,449678,42,2953.471839517384,0.0099999997764825,70.32075808374724
4519,4856.758549923194,229158.1942486524,0.0,0.0,449778,42,2942.9958246035967,0.0099999997764825,70.07132915722849
4520,4876.1332048770855,229198.8421774684,0.0,0.0,449878,50,2967.9149737500998,0.0099999997764825,59.35829947500199
4521,4855.675535734103,229240.54591780104,0.0,0.0,449978,42,3019.880130711157,0.0099999997764825,71.90190787407516
4522,4855.735563045309,229283.30478262683,0.0,0.0,450078,40,2881.4741520178504,0.0099999997764825,72.03685380044627
4523,4856.872743077693,229327.11832362707,0.0,0.0,450178,40,2947.255549744994,0.0099999997764825,73.68138874362485
4524,4856.565225848462,229371.9857736094,0.0,0.0,450278,40,2908.3574907961884,0.0099999997764825,72.70893726990471
4525,4886.08128099161,229417.91295544792,0.0,0.0,450378,54,2784.301947472035,0.0099999997764825,51.56114717540805
4526,4838.688064893882,229464.8886978566,0.0,0.0,450478,33,3027.472926165734,0.0099999997764825,91.74160382320406
4527,4853.38410947955,229512.91555171064,0.0,0.0,450578,42,3077.339857274492,0.0099999997764825,73.26999660177361
4528,4850.522751240351,229561.9921889702,0.0,0.0,450678,42,3112.4112273016945,0.0099999997764825,74.10502922146891
4529,4865.587201572838,229612.1212399002,0.0,0.0,450778,43,2922.716312528588,0.0099999997764825,67.97014680299041
4530,4860.779428348411,229663.3009466074,0.0,0.0,450878,47,3208.731899887789,0.0099999997764825,68.27089148697424
4531,4866.389760679507,229715.53185153773,0.0,0.0,450978,46,2922.2496576993726,0.0099999997764825,63.52716647172549
4532,4855.816466544173,229768.8109264784,0.0,0.0,451078,36,2826.828217359493,0.0099999997764825,78.52300603776368
4533,4831.142330497911,229823.1320358655,0.0,0.0,451178,32,3097.571502160339,0.0099999997764825,96.7991094425106
4534,4870.249564896862,229878.5031137965,0.0,0.0,451278,46,2766.6623451991472,0.0099999997764825,60.14483359128581
4535,4848.010126538924,229934.9185629732,0.0,0.0,451378,41,3134.3424105411978,0.0099999997764825,76.44737586685848
4536,4852.344508153736,229992.37864816707,0.0,0.0,451478,40,2897.0371307110763,0.0099999997764825,72.42592826777691
4537,4841.241346171068,230050.8802320775,0.0,0.0,451578,38,3148.15026494395,0.0099999997764825,82.84605960378815
4538,4826.274475675484,230110.41932894403,0.0,0.0,451678,35,3456.257597329386,0.0099999997764825,98.75021706655389
4539,1904.4636090935087,230170.35168251,0.0,0.0,451717,22,1143.2731420565397,0.0099999997764825,51.96696100256998
4540,4815.921784964447,230120.72507385607,0.0,0.0,451816,45,2893.8714858250605,0.0099999997764825,64.3082552405569
4541,4862.961290351327,230072.1909827071,0.0,0.0,451916,44,2897.230883552228,0.0099999997764825,65.84615644436882
4542,4832.362349798077,230024.741952208,0.0,0.0,452016,33,3100.090716648613,0.0099999997764825,93.94214292874584
4543,4862.031697676372,229978.3837953353,0.0,0.0,452116,46,3097.464888523462,0.0099999997764825,67.33619322877091
4544,4850.737803819924,229933.11330713533,0.0,0.0,452216,43,3112.666824603537,0.0099999997764825,72.38760057217527
4545,4835.039772943899,229888.92631668056,0.0,0.0,452316,34,3110.3149311367506,0.0099999997764825,91.47985091578678
4546,4850.639394538597,229845.8255398557,0.0,0.0,452416,40,3020.8055547162185,0.0099999997764825,75.52013886790546
4547,4842.1826690573,229803.8084007228,0.0,0.0,452516,34,3029.239732984017,0.0099999997764825,89.0952862642358
4548,4837.629377824218,229762.8731836949,0.0,0.0,452616,35,3233.475737955265,0.0099999997764825,92.38502108443612
4549,4845.686855060252,229723.020946291,0.0,0.0,452716,38,3118.238947472153,0.0099999997764825,82.05891967031982
4550,4848.169185333543,229684.2515200627,0.0,0.0,452816,42,3161.691006420875,0.0099999997764825,75.27835729573512
4551,4848.831902308346,229646.5643369704,0.0,0.0,452916,38,3064.5513565634974,0.0099999997764825,80.64608833061835
4552,4858.188492487738,229609.9607389557,0.0,0.0,453016,46,3141.9200603983263,0.0099999997764825,68.30261000865927
4553,4841.49095522939,229574.43634562948,0.0,0.0,453116,39,3304.419556137909,0.0099999997764825,84.7287065676387
4554,4848.778420324088,229539.99204609188,0.0,0.0,453216,43,3226.2307067061047,0.0099999997764825,75.02862108618848
4555,4858.142040539839,229506.62918435925,0.0,0.0,453316,42,3016.39248582504,0.0099999997764825,71.81886871011999
4556,4886.389848167804,229474.3532472638,0.0,0.0,453416,51,2756.724613664941,0.0099999997764825,54.05342379735178
4557,4861.604754436397,229443.15808169724,0.0,0.0,453516,48,3070.7085660804005,0.0099999997764825,63.97309512667501
4558,4858.570049393922,229413.0423108182,0.0,0.0,453616,43,2979.2598672168388,0.0099999997764825,69.28511319108928
4559,4861.418230541982,229384.00584909972,0.0,0.0,453716,46,2966.2946576999384,0.0099999997764825,64.4846664717378
4560,4847.048887739176,229356.04483614504,0.0,0.0,453816,40,3086.283196052784,0.0099999997764825,77.15707990131959
4561,4858.870250019798,229329.1611559996,0.0,0.0,453916,42,2941.2830390916424,0.0099999997764825,70.03054854980101
4562,4884.214395783929,229303.3596546304,0.0,0.0,454016,52,2788.499431847609,0.0099999997764825,53.62498907399249
4563,4857.654958429033,229278.6338013684,0.0,0.0,454116,42,2954.712410540931,0.0099999997764825,70.3502954890698
4564,4845.501025328238,229254.9802269085,0.0,0.0,454216,39,3081.3892862506477,0.0099999997764825,79.00998169873455
4565,4862.349542901458,229232.4019167263,0.0,0.0,454316,46,2854.56208667616,0.0099999997764825,62.05569753643827
4566,4866.785512530303,229210.89913580465,0.0,0.0,454416,45,2886.7913139502343,0.0099999997764825,64.15091808778298
4567,4851.199202643271,229190.46776573337,0.0,0.0,454516,41,3110.865700313137,0.0099999997764825,75.87477317836921
4568,4825.33713489474,229171.101442691,0.0,0.0,454616,31,3201.3049964784004,0.0099999997764825,103.26790311220648
4569,4849.533037372486,229152.80476203008,0.0,0.0,454716,37,2908.583161960385,0.0099999997764825,78.61035572865906
4570,4834.686737130542,229135.5737737994,0.0,0.0,454816,32,3134.9857429265394,0.0099999997764825,97.96830446645436
4571,4856.442504367762,229119.4125372049,0.0,0.0,454916,42,3013.9947280127526,0.0099999997764825,71.76177923839887
4572,4895.267149248801,229104.3288404361,0.0,0.0,455016,54,2606.989523467128,0.0099999997764825,48.27758376790977
4573,4885.701862804504,229090.31988552475,0.0,0.0,455116,49,2741.462366505948,0.0099999997764825,55.94821156134588
4574,4833.793736692634,229077.37362168368,0.0,0.0,455216,35,3210.544571051607,0.0099999997764825,91.72984488718878
4575,4843.023643968219,229065.4913692438,0.0,0.0,455316,41,3261.403662671204,0.0099999997764825,79.54643079685863
4576,4854.443490005302,229054.674925848,0.0,0.0,455416,42,3127.3925824158505,0.0099999997764825,74.46172815275834
4577,4856.607182254345,229044.9240656914,0.0,0.0,455516,38,2853.9938459101395,0.0099999997764825,75.10510120816157
4578,4847.762486708292,229036.2361590633,0.0,0.0,455616,35,2901.860705284445,0.0099999997764825,82.91030586526988
4579,4839.157253251382,229028.608630834,0.0,0.0,455716,35,3166.925921194197,0.0099999997764825,90.48359774840564
4580,4830.121894348005,229022.03881422896,0.0,0.0,455816,34,3286.373307557238,0.0099999997764825,96.65803845756582
4581,4862.292222535529,229016.5330377496,0.0,0.0,455916,44,2955.7170880979247,0.0099999997764825,67.17538836586192
4582,4864.462893104472,229012.0910785179,0.0,0.0,456016,44,2882.194641364418,0.0099999997764825,65.50442366737315
4583,4852.109585463477,229008.70954544324,0.0,0.0,456116,43,3169.088985114344,0.0099999997764825,73.69974383986846
4584,4860.521679997473,229006.38957937973,0.0,0.0,456216,43,2910.196625029028,0.0099999997764825,67.67899127974484
4585,4869.701600455563,229005.13248761467,0.0,0.0,456316,46,2833.560990085447,0.0099999997764825,61.59915195837928
4586,4837.437368943531,229004.930541163,0.0,0.0,456416,34,3132.3449048589973,0.0099999997764825,92.12779131938228
4587,4869.762930019584,229005.7900957625,0.0,0.0,456516,47,2858.187366506085,0.0099999997764825,60.81249715970393
4588,4837.310726448806,229007.7033857329,0.0,0.0,456616,36,3178.698093069048,0.0099999997764825,88.29716925191799
4589,4836.565674333164,229010.66956003773,0.0,0.0,456716,38,3276.167034120502,0.0099999997764825,86.21492195053955
4590,4854.725080613105,229014.69188610284,0.0,0.0,456816,42,3001.6545760231384,0.0099999997764825,71.46796609578901
4591,4840.233210342441,229019.7665180387,0.0,0.0,456916,36,3127.5772812794603,0.0099999997764825,86.87714670220723
4592,4842.57572385692,229025.89327853103,0.0,0.0,457016,37,3110.9979425010097,0.0099999997764825,84.08102547300027
4593,4834.391286176164,229033.06969896352,0.0,0.0,457116,36,3160.832350170618,0.0099999997764825,87.8008986158505
4594,4864.427534853079,229041.3016307549,0.0,0.0,457216,45,2939.4231683532416,0.0099999997764825,65.32051485229425
4595,4857.399157557113,229050.5868556912,0.0,0.0,457316,44,3032.8429098300985,0.0099999997764825,68.92824795068405
4596,4871.950266084459,229060.9278517426,0.0,0.0,457416,44,2713.434723041544,0.0099999997764825,61.66897097821691
4597,4860.939577733108,229072.32153539412,0.0,0.0,457516,42,2940.5749311368854,0.0099999997764825,70.01368883659251
4598,4868.886457133165,229084.76894791945,0.0,0.0,457616,45,2697.3101584106626,0.0099999997764825,59.94022574245917
4599,4866.452688382589,229098.26887302363,0.0,0.0,457716,45,2847.630335256836,0.0099999997764825,63.280674116818574
4600,4841.656200626981,229112.8152350656,0.0,0.0,457816,38,3141.277093069104,0.0099999997764825,82.66518665971326
4601,4835.176444140845,229128.40594385235,0.0,0.0,457916,35,3204.03920102396,0.0099999997764825,91.54397717211312
4602,4852.952171631623,229145.0441805024,0.0,0.0,458016,42,3073.44207176246,0.0099999997764825,73.17719218482047
4603,4834.231838861189,229162.7251963368,0.0,0.0,458116,32,3044.8128295747447,0.0099999997764825,95.15040092421076
4604,4843.64870917279,229181.45035694385,0.0,0.0,458216,37,3167.2371356826043,0.0099999997764825,85.60100366709742
4605,4862.706950743333,229201.22311994547,0.0,0.0,458316,43,2835.630291221809,0.0099999997764825,65.94489049353044
4606,4843.114662949927,229222.03855043932,0.0,0.0,458416,36,3032.722152017959,0.0099999997764825,84.24228200049886
4607,4862.270096996392,229243.9001266008,0.0,0.0,458516,46,3111.4792109665286,0.0099999997764825,67.64085241231584
4608,4867.626342064294,229266.8083296205,0.0,0.0,458616,45,2862.039652728534,0.0099999997764825,63.60088117174519
4609,4856.234754560632,229290.7600073362,0.0,0.0,458716,43,2951.7121569890587,0.0099999997764825,68.6444687671874
4610,4846.786343698099,229315.7524317421,0.0,0.0,458816,37,3038.31394747211,0.0099999997764825,82.1165931749219
4611,4844.870840615826,229341.784510526,0.0,0.0,458916,36,2941.0175220454403,0.0099999997764825,81.6949311679289
4612,4879.579441734066,229368.8630916477,0.0,0.0,459016,49,2778.1309588364093,0.0099999997764825,56.69655018033488
4613,4871.921329998993,229396.9858349212,0.0,0.0,459116,46,2752.052088097844,0.0099999997764825,59.82721930647487
4614,4870.661517795408,229426.1517886021,0.0,0.0,459216,49,2982.660571051558,0.0099999997764825,60.870623899011385
4615,4836.987131578964,229456.3529795501,0.0,0.0,459316,38,3271.4266037225025,0.0099999997764825,86.09017378217112
4616,4849.598084307916,229487.5914665133,0.0,0.0,459416,41,3088.5591633819568,0.0099999997764825,75.33071130199895
4617,4867.559988035704,229519.870465173,0.0,0.0,459516,45,2874.9221143756586,0.0099999997764825,63.887158097236856
4618,4885.513672967267,229553.1931866461,0.0,0.0,459616,53,2790.8851420754218,0.0099999997764825,52.65821022783815
4619,4865.42315977416,229587.55460459483,0.0,0.0,459716,42,2904.9043615347477,0.0099999997764825,69.16438956035113
4620,4838.150610014272,229622.9481428149,0.0,0.0,459816,34,3012.715250030218,0.0099999997764825,88.6092720597123
4621,4831.833283927699,229659.37176459347,0.0,0.0,459916,33,3210.7372599728405,0.0099999997764825,97.29506848402548
4622,4845.640809011995,229696.8277881816,0.0,0.0,460016,42,3284.6554318475537,0.0099999997764825,78.20608171065604
4623,4875.015259587613,229735.3218963745,0.0,0.0,460116,48,2804.8228082680434,0.0099999997764825,58.43380850558424
4624,4837.10345090722,229774.8452186721,0.0,0.0,460216,33,3123.295484403497,0.0099999997764825,94.64531770919687
4625,4845.074324129906,229815.39881068,0.0,0.0,460316,38,3046.875507131743,0.0099999997764825,80.18093439820376
4626,4856.841588713287,229856.9845475776,0.0,0.0,460416,38,2785.524274886382,0.0099999997764825,73.30327039174689
4627,4855.36249742558,229899.60144070323,0.0,0.0,460516,40,2975.888088098145,0.0099999997764825,74.39720220245363
4628,4837.01495139231,229943.24485816792,0.0,0.0,460616,35,3100.212674035516,0.0099999997764825,88.57750497244332
4629,4843.877063000109,229987.9156169345,0.0,0.0,460716,37,3099.2336250290973,0.0099999997764825,83.76307094673236
4630,4862.844807126676,230033.6171473033,0.0,0.0,460816,45,2968.149135682208,0.0099999997764825,65.95886968182684
4631,4892.394510921731,230080.35516114577,0.0,0.0,460916,55,2674.916210966767,0.0099999997764825,48.63484019939576
4632,4832.668486212089,230128.1160958729,0.0,0.0,461016,34,3336.5563451991766,0.0099999997764825,98.13401015291696
4633,4883.635040846653,230176.9102876504,0.0,0.0,461116,49,2610.682603722147,0.0099999997764825,53.27923681065607
4634,4839.944204441505,230226.72764141727,0.0,0.0,461216,37,3223.5195021604304,0.0099999997764825,87.12214870703866
4635,4859.155969720741,230277.5716391148,0.0,0.0,461316,41,2854.1289148009964,0.0099999997764825,69.61290036099992
4636,4885.745186411077,230329.447350677,0.0,0.0,461416,50,2521.580436818768,0.0099999997764825,50.43160873637535
4637,4845.2432526379125,230382.3453761309,0.0,0.0,461516,37,2945.031507131527,0.0099999997764825,79.59544613868992
4638,4867.240904614504,230436.2697962504,0.0,0.0,461616,45,2894.426114375645,0.0099999997764825,64.32058031945877
4639,4869.059745387873,230491.22033940983,0.0,0.0,461716,48,2898.2042059951928,0.0099999997764825,60.37925429156652
4640,4849.082195083902,230547.19203773167,0.0,0.0,461816,38,2952.613152017875,0.0099999997764825,77.70034610573356
4641,4882.008141994767,230604.19132432263,0.0,0.0,461916,48,2672.092436818872,0.0099999997764825,55.668592433726495
4642,4878.219686301018,230662.2167192731,0.0,0.0,462016,51,2885.6172812795267,0.0099999997764825,56.580731005480914
4643,4883.544934126025,230721.2687064165,0.0,0.0,462116,52,2773.861178295687,0.0099999997764825,53.34348419799398
4644,4857.1608324474655,230781.34094261448,0.0,0.0,462216,41,2953.8096839779173,0.0099999997764825,72.04413863360774
4645,4862.15972310846,230842.43384503084,0.0,0.0,462316,46,3112.637201024394,0.0099999997764825,67.66602610922595
4646,4840.108765672834,230904.54200954337,0.0,0.0,462416,36,3093.444081704947,0.0099999997764825,85.92900226958187
4647,4859.59214383614,230967.66897263908,0.0,0.0,462516,44,3011.102683977864,0.0099999997764825,68.43415190858782
4648,4863.766210264526,231031.81497472903,0.0,0.0,462616,45,2943.661990085384,0.0099999997764825,65.41471089078631
4649,1501.2496952908114,231096.2562365375,0.0,0.0,462647,10,905.795409100596,0.0099999997764825,90.5795409100596
4650,4844.125161508406,231047.61032574947,0.0,0.0,462746,53,2574.602091647449,0.0099999997764825,48.57739795561225
4651,4861.260596810911,231000.03031187,0.0,0.0,462846,46,3060.44064633575,0.0099999997764825,66.53131839860326
4652,4857.142805070722,230953.5146226913,0.0,0.0,462946,44,3121.3669787213,0.0099999997764825,70.94015860730225
4653,4872.019732856508,230908.06576873205,0.0,0.0,463046,47,2903.493705284445,0.0099999997764825,61.776461814562666
4654,4853.052869177704,230863.67898793647,0.0,0.0,463146,41,3062.3595973295323,0.0099999997764825,74.69169749584225
4655,4859.544831546111,230820.35499030096,0.0,0.0,463246,46,3108.5017592619024,0.0099999997764825,67.5761252013457
4656,4846.605910197777,230778.09031280832,0.0,0.0,463346,40,3081.181055427081,0.0099999997764825,77.02952638567703
4657,4864.346888120774,230736.88808191143,0.0,0.0,463446,45,2931.0426463357617,0.0099999997764825,65.13428102968359
4658,4859.1441192020575,230696.74649677143,0.0,0.0,463546,43,3037.4152159377736,0.0099999997764825,70.63756316134358
4659,4865.668742934227,230657.6662747029,0.0,0.0,463646,47,3039.55698014297,0.0099999997764825,64.6714251094249
4660,4863.447771853455,230619.64625607053,0.0,0.0,463746,48,3039.830914801365,0.0099999997764825,63.32981072502844
4661,4864.784214317995,230582.6860453,0.0,0.0,463846,45,3026.7562649439933,0.0099999997764825,67.26125033208874
4662,4876.744315129436,230546.7875254444,0.0,0.0,463946,51,2989.989215937756,0.0099999997764825,58.627239528191296
4663,4859.940177271761,230511.9464106525,0.0,0.0,464046,44,3069.6519950567526,0.0099999997764825,69.76481806947164
4664,4875.7170414828,230478.16540288547,0.0,0.0,464146,46,2629.8687969039674,0.0099999997764825,57.171060802260165
4665,4854.143976389139,230445.4391970884,0.0,0.0,464246,45,3225.4442109665542,0.0099999997764825,71.67653802147899
4666,4843.79673154933,230413.76489811443,0.0,0.0,464346,38,3080.975119347022,0.0099999997764825,81.07829261439531
