Episode,Reward,Avg Reward,Loss,Average Q,Total Frames,Number of completed tasks,Energy Consumption,Epsilon,The Ratio Energy to Tasks
4717,4827.675618589041,215222.736988334,44.83188629150391,33.8381462097168,74579,44,4596.818615701573,0.0757832527160644,104.47315035685394
4718,3226.510812396067,215376.82596618155,45.49262619018555,41.3080940246582,74646,29,3673.0444952380494,0.0757581293582916,126.65670673234654
4719,4761.913527573886,215096.7529443217,47.301387786865234,42.31975173950195,74745,42,5640.452669393325,0.0757210031151771,134.2964921284125
4720,4805.618108243714,214823.80577126925,46.5305061340332,45.15457534790039,74845,40,5607.317127765312,0.0756835043430328,140.18292819413278
4721,4826.709545997053,214557.9840675697,42.09256362915039,39.61734771728516,74945,43,4443.528623447019,0.0756459981203079,103.33787496388416
4722,4816.595819130405,214299.2461244351,40.89922332763672,44.06055068969727,75045,40,4901.90165674026,0.0756084993481636,122.54754141850648
4723,4822.574775606241,214047.57174037705,39.26788711547852,44.85567474365234,75145,44,5088.876940637096,0.0755710005760192,115.65629410538854
4724,4829.190633828432,213802.9416620019,43.131614685058594,40.082176208496094,75245,49,5176.045632817168,0.0755335018038749,105.6335843432075
4725,4835.295314246396,213565.3360631399,43.22915649414063,42.967472076416016,75345,49,5252.981709854001,0.0754960030317306,107.20370836436736
4726,4817.147929689643,213334.7032694524,41.27031707763672,43.4004020690918,75445,44,5125.963745839334,0.0754584968090057,116.49917604180304
4727,4839.630067669103,213111.0453384689,42.99984359741211,45.44503021240234,75545,50,5051.607982895104,0.0754209980368614,101.03215965790208
4728,4799.835930464782,212894.28248211404,43.16527938842773,43.85235977172852,75645,36,5343.505699769135,0.0753834992647171,148.43071388247597
4729,4803.988988760611,212684.39300463253,41.22027206420898,47.83412170410156,75745,38,5318.088780583144,0.0753460004925727,139.949704752188
4730,4796.545697685986,212481.3401256473,46.78096771240234,46.170997619628906,75845,36,5844.792682804495,0.0753085017204284,162.35535230012485
4731,4814.658340386217,212285.1207075238,44.310089111328125,50.85764694213867,75945,41,5202.146186439793,0.0752710029482841,126.8816143034096
4732,4819.700872704416,212095.7145439218,46.83639526367188,31.88357353210449,76045,42,5204.243460633792,0.0752335041761398,123.91055858651886
4733,4807.293360929019,211913.0787532808,44.57999420166016,44.41957092285156,76145,36,4848.885749252891,0.0751959979534149,134.6912708125803
4734,4846.790118443372,211737.23834947124,44.47518157958984,40.79104232788086,76245,53,4924.3358445988415,0.0751584991812706,92.91199706790267
4735,4845.820077643075,211568.16552493945,45.80679321289063,35.069766998291016,76345,53,4686.823993813523,0.0751210004091262,88.43064139270798
4736,4831.127383939762,211405.8147719719,42.44814300537109,50.33760070800781,76445,46,4817.280512559068,0.0750835016369819,104.723489403458
4737,4811.5437251034455,211250.13446735643,44.0224723815918,48.4002799987793,76545,42,5325.6294528652215,0.0750460028648376,126.80070125869575
4738,4827.3845198043855,211101.1192018188,40.48943710327149,42.18040466308594,76645,45,4834.052420737877,0.0750084966421127,107.42338712750838
4739,4821.836690780532,210958.73588864112,43.06208801269531,46.27706146240234,76745,45,5075.361142552356,0.0749709978699684,112.78580316783012
4740,4825.64441617149,210822.9637152338,40.93390274047852,50.52180480957031,76845,48,5391.117097290262,0.0749334990978241,112.31493952688044
4741,4794.612207625571,210693.7369637315,38.00893783569336,54.919715881347656,76945,32,5098.053890463503,0.0748960003256797,159.31418407698447
4742,4813.253361670199,210571.05435011903,44.91371536254883,35.61805725097656,77045,39,5141.577131451879,0.0748585015535354,131.8353110628687
4743,4831.208549170682,210454.91371302257,45.23998641967773,44.09141159057617,77145,46,4437.506925863243,0.0748210027813911,96.46754186659224
4744,4806.401542768988,210345.2578671964,36.90401458740234,51.101192474365234,77245,38,5167.890343869643,0.0747835040092468,135.99711431235903
4745,4825.03702801629,210242.0857600844,44.8758659362793,41.772342681884766,77345,47,5358.834605075186,0.0747459977865219,114.0177575547912
4746,4816.501161091845,210145.36146475063,45.4695930480957,42.0636100769043,77445,41,4841.408772084396,0.0747084990143776,118.08314078254624
4747,4830.850616721,210055.0785786572,46.927616119384766,40.4710578918457,77545,48,5025.67100951029,0.0746710002422332,104.7014793647977
4748,4835.000693172013,209971.21767267305,37.68925476074219,48.61076354980469,77645,51,5138.741936661245,0.0746335014700889,100.75964581688716
4749,4816.712927898101,209893.7307241568,43.74614334106445,40.27360153198242,77745,40,5203.113080047129,0.0745960026979446,130.07782700117824
4750,4815.533826458268,209822.59180593872,44.65108871459961,48.44623565673828,77845,46,5491.720261863811,0.0745584964752197,119.3852230839959
4751,4806.378692164319,209757.7649496193,44.41876602172852,35.875240325927734,77945,37,5207.339670305169,0.074521005153656,140.7389100082478
4752,4829.9266230996,209699.2560300334,43.35440444946289,49.135501861572266,78045,48,5195.889023179014,0.074483498930931,108.24768798289612
4753,4827.094735569699,209647.0373300082,47.56827545166016,48.401641845703125,78145,43,4749.460233637714,0.0744460001587867,110.45256357297008
4754,4843.293473394559,209601.1054544728,39.9886360168457,45.54780578613281,78245,50,4612.194728938717,0.0744085013866424,92.24389457877434
4755,4836.84236486943,209561.42828213016,46.036720275878906,32.170291900634766,78345,51,4961.076234646433,0.0743710026144981,97.27600460091044
4756,4813.453772706504,209527.95238750285,41.56293487548828,44.74570846557617,78445,40,5108.3965913732245,0.0743335038423538,127.7099147843306
4757,4832.511475958483,209500.67834511,45.304683685302734,42.135231018066406,78545,51,5670.211892061139,0.0742959976196289,111.18062533453214
4758,4816.085299607279,209479.5618670464,43.96841430664063,51.490333557128906,78645,43,5366.286603342014,0.0742584988474845,124.79736286841892
4759,4846.090430257929,209464.61751447056,43.505985260009766,45.61018371582031,78745,53,4913.059272948041,0.0742210000753402,92.6992315650574
4760,4789.693397190567,209455.75081902256,41.4638900756836,47.82123565673828,78845,31,5416.098198878404,0.0741835013031959,174.71284512510982
4761,4813.8888497351145,209452.9692901245,47.09395599365234,35.327964782714844,78945,40,5378.266236498632,0.0741460025310516,134.4566559124658
4762,4830.821717062499,209456.2712640879,44.31026458740234,42.293087005615234,79045,48,5420.627132977999,0.0741084963083267,112.92973193704164
4763,4810.73200490739,209465.60857480625,44.78549957275391,40.368106842041016,79145,39,5077.834804187005,0.074071004986763,130.2008924150514
4764,4815.462325337401,209480.9644397328,39.82988739013672,45.78473663330078,79245,42,5284.641501705395,0.074033498764038,125.82479765965226
4765,4821.798246601102,209502.3241724748,44.89561462402344,40.02874374389648,79345,42,4882.508479830198,0.0739959999918937,116.250201900719
4766,4815.353868290491,209529.65716479483,43.96004867553711,45.07589340209961,79445,43,5370.969017394731,0.0739585012197494,124.90625621848211
4767,4819.510196036397,209562.94621237903,44.3940544128418,47.023868560791016,79545,43,5445.888222052134,0.0739210024476051,126.648563303538
4768,4800.862953440956,209602.1457279512,40.82405090332031,52.66154861450195,79645,37,5442.183309390588,0.0738835036754608,147.08603538893482
4769,4823.239157356322,209647.2615030322,43.949798583984375,47.48515701293945,79745,43,4999.288735144015,0.0738459974527359,116.26252872427942
4770,4828.081518857885,209698.27746487383,39.06966400146485,51.75441360473633,79845,47,5150.177986000432,0.0738084986805915,109.57825502128578
4771,4842.126080815942,209755.1890662144,43.3354606628418,44.02496719360352,79945,54,5033.483701134217,0.0737709999084472,93.21266113211512
4772,4822.766882880125,209817.9502870334,45.25519180297852,37.12269592285156,80045,48,5381.65108600806,0.0737335011363029,112.11773095850124
4773,4821.490995876404,209886.53777156732,39.89972305297852,45.72232437133789,80145,45,5171.613998108602,0.0736960023641586,114.92475551352447
4774,4818.958450401609,209960.92672262093,41.65402221679688,48.0124397277832,80245,41,5036.030321308004,0.0736584961414337,122.8300078367806
4775,4799.3925413652905,210041.0713848617,44.05522537231445,49.4345588684082,80345,35,5250.088576684473,0.07362100481987,150.00253076241353
4776,4832.480470930052,210126.99131427985,44.5821533203125,39.92496490478516,80445,44,4391.405117743998,0.073583498597145,99.80466176690904
4777,4838.408137751976,210218.672439104,40.691104888916016,47.96534729003906,80545,50,5054.511301642633,0.0735459998250007,101.09022603285266
4778,4836.755045353028,210316.0914095456,44.050689697265625,39.10845947265625,80645,49,4943.079447332188,0.0735085010528564,100.87917239453444
4779,4822.287113145925,210419.20920901705,43.96649932861328,54.716575622558594,80745,43,4868.420351968263,0.0734710022807121,113.21907795275033
4780,4810.518660230038,210527.99033328707,40.10811233520508,49.29218673706055,80845,43,5834.684582606889,0.0734335035085678,135.69033913039277
4781,4852.304075593769,210642.4652435855,45.29532241821289,33.87934494018555,80945,57,4901.7775661354535,0.0733959972858429,85.99609765149918
4782,4823.358596373,210762.5774652652,39.53798675537109,52.35774993896485,81045,49,5612.421417879406,0.0733584985136985,114.5392126097838
4783,4805.7268038814655,210888.2846653279,41.95769882202149,52.19839477539063,81145,39,5384.902076692844,0.0733209997415542,138.07441222289344
4784,4816.744302353414,211019.5797844876,45.256813049316406,49.323150634765625,81245,43,5455.04227164865,0.0732835009694099,126.8614481778756
4785,4831.985547336226,211156.46096148228,43.23751449584961,34.688621520996094,81345,45,4876.026749145531,0.0732460021972656,108.3561499810118
4786,4805.982949663536,211298.87598535809,42.94853973388672,45.906375885009766,81445,42,5941.494432245905,0.0732084959745407,141.46415314871203
4787,4820.274207626877,211446.8220386972,42.947227478027344,41.8459358215332,81545,43,5293.173579914845,0.0731710046529769,123.09705999801965
4788,4832.147787612572,211600.29337301187,44.297019958496094,43.14984893798828,81645,46,4524.73935791495,0.073133498430252,98.36389908510762
4789,4809.51130957948,211759.24228474865,41.600059509277344,47.58974456787109,81745,43,5716.7177630093065,0.0730959996581077,132.94692472114667
4790,4814.979682913225,211923.65545147847,44.59125900268555,50.75722503662109,81845,42,5190.3957369265845,0.0730585008859634,123.5808508792044
4791,4822.330043046386,212093.52189940948,41.000125885009766,45.09907150268555,81945,44,5354.50983525021,0.0730210021138191,121.69340534659568
4792,4803.392258330481,212268.7988435373,39.50556945800781,52.5927619934082,82045,37,5400.136857059202,0.0729835033416748,145.94964478538384
4793,4835.505926228361,212449.50551168213,46.45692443847656,35.84103012084961,82145,48,4795.338060259761,0.0729459971189498,99.90287625541168
4794,4817.573087266763,212635.6005229357,47.11929321289063,50.87889099121094,82245,48,6407.284976294963,0.0729084983468055,133.48510367281173
4795,4825.50822355377,212827.0739378137,41.85920715332031,49.1156005859375,82345,46,5067.734470650379,0.0728709995746612,110.1681406663126
4796,4820.161627427326,213023.8998434007,43.44255447387695,42.66154861450195,82445,41,4915.123016893922,0.0728335008025169,119.88104919253468
4797,4823.246410561085,213226.06260995075,39.31369018554688,50.477176666259766,82545,47,5364.918933539942,0.0727960020303726,114.14721135191368
4798,4821.899482092354,213433.5413499653,46.54598236083984,38.89408874511719,82645,44,4909.250641846855,0.0727585032582283,111.57387822379216
4799,4832.48517822061,213646.32961846323,41.8686752319336,47.35630035400391,82745,43,4104.550400888198,0.0727210044860839,95.45466048577204
4800,4824.22411058459,213864.3983762452,44.80802154541016,45.67440032958984,82845,46,5030.188009629201,0.072683498263359,109.35191325280871
4801,4820.871682975791,214087.724609048,44.184452056884766,38.57426834106445,82945,44,5194.77571034315,0.0726459994912147,118.0630843259807
4802,4832.900315436709,214316.30383328776,41.85710525512695,46.29755401611328,83045,45,4436.705743448052,0.0726085007190704,98.59346096551226
4803,4278.972097928345,214549.4546049551,43.48965072631836,44.81006240844727,83134,37,5082.043869633402,0.0725751221179962,137.35253701711898
4804,4781.125161232979,214298.83533441304,39.31732177734375,48.051883697509766,83233,47,5108.584800659234,0.0725380033254623,108.69329363104754
4805,4816.989852422649,214054.5623984694,39.47007751464844,51.81886291503906,83333,45,5797.755102439877,0.0725004971027374,128.8390022764417
4806,4833.316802914727,213816.6325646412,45.41441345214844,38.41563415527344,83433,45,4824.639234430098,0.0724629983305931,107.21420520955776
4807,4803.814949089283,213584.9880577376,40.4257926940918,44.21079635620117,83533,39,5645.971149157735,0.0724254995584487,144.76849100404448
4808,4809.592029172607,213359.6133261527,42.68452072143555,46.9461784362793,83633,43,5999.670844324031,0.0723880007863044,139.52722893776817
4809,4816.04263894535,213140.49369207627,40.2422981262207,51.851505279541016,83733,42,4891.078476292634,0.0723505020141601,116.45424943553893
4810,4835.930280616867,212927.63048688328,43.47079086303711,38.72788238525391,83833,51,5168.762159594382,0.0723130032420158,101.34827763910552
4811,4795.434654779034,212720.95349148315,46.340946197509766,43.38891220092773,83933,37,5867.565083657311,0.0722755044698715,158.58284009884625
4812,4834.685096550107,212520.4871932278,42.65730285644531,36.42610168457031,84033,48,5228.480430376825,0.0722379982471466,108.92667563285052
4813,4807.840826410895,212326.1778375528,44.798919677734375,43.55995559692383,84133,37,5183.234706803552,0.0722004994750022,140.08742450820412
4814,4819.285741846812,212138.0171294021,44.9973030090332,37.15217590332031,84233,42,5316.257960546311,0.0721630007028579,126.57757048919788
4815,4819.743221700795,211955.98385596613,46.51182556152344,41.833744049072266,84333,44,4963.585499492896,0.0721255019307136,112.80876135211128
4816,4820.376035950263,211780.05711089625,38.96330261230469,43.806583404541016,84433,42,4951.817473955489,0.0720880031585693,117.90041604655926
4817,4827.705646935225,211610.2239648112,46.30950546264648,35.31441116333008,84533,44,4860.8931351168285,0.0720504969358444,110.47484397992793
4818,4830.486914670197,211446.46620439805,41.509307861328125,47.81129455566406,84633,52,5828.25061545978,0.0720129981637001,112.08174260499575
4819,4811.813137025092,211288.7405198744,46.285587310791016,37.4261589050293,84733,33,4486.608914349112,0.0719754993915557,135.95784588936704
4820,4819.835968030864,211137.03510186548,42.540924072265625,41.93882369995117,84833,43,4996.799303733147,0.0719380006194114,116.20463497053832
4821,4804.942229822787,210991.31136191965,41.68244552612305,51.51744079589844,84933,41,5595.769698955832,0.0719005018472671,136.48218777941054
4822,4810.718062676271,210851.55506705283,38.53057098388672,57.66159057617188,85033,47,5803.849259997121,0.0718630030751228,123.48615446802386
4823,4821.783896406036,210717.7582306979,43.182579040527344,44.22286605834961,85133,44,5262.835640981386,0.0718255043029785,119.60990093139512
4824,4822.925266318314,210589.90132309325,40.281856536865234,46.708194732666016,85233,44,5271.150053709542,0.0717879980802536,119.79886485703504
4825,4827.652109183007,210467.96908439812,39.31720352172852,51.21392440795898,85333,49,5361.468508972961,0.0717504993081092,109.41772467291756
4826,4841.253074822234,210351.9566565904,42.32855987548828,36.931434631347656,85433,51,4734.351957767431,0.0717130005359649,92.83043054445942
4827,4782.676475784319,210241.77527684235,42.57915115356445,54.21698760986328,85533,29,5449.847663011824,0.0716755017638206,187.92578148316636
4828,4823.078172587004,210137.45155206777,43.15933990478516,40.99952697753906,85633,47,5440.433386775534,0.0716380029916763,115.75390184628796
4829,4811.284962222679,210038.9514147777,41.979759216308594,55.53564834594727,85733,39,5334.870234536385,0.0716004967689514,136.79154447529194
4830,4790.263627167806,209946.23026231024,38.22248458862305,59.16699600219727,85833,33,5807.982401794376,0.0715629979968071,175.9994667210417
4831,4822.057873479935,209859.30482764167,42.89883804321289,46.556339263916016,85933,46,5442.798462846258,0.0715254992246627,118.32170571404907
4832,4794.480551907618,209778.1231287204,43.00779724121094,52.58658218383789,86033,32,5145.8966662565945,0.0714880004525184,160.80927082051858
4833,4831.370079900953,209702.7078656856,43.18676376342773,40.3619384765625,86133,47,4806.960691421962,0.0714505016803741,102.27575939195664
4834,4809.494450947503,209633.01385406608,45.87744140625,50.10989761352539,86233,40,5153.970576614956,0.0714130029082298,128.8492644153739
4835,4808.029214696755,209569.0196318911,41.948917388916016,54.90761184692383,86333,40,5469.762782587146,0.0713755041360855,136.74406956467865
4836,4793.402837831032,209510.68869082336,41.33006286621094,46.77467727661133,86433,34,5735.92420387821,0.0713379979133606,168.7036530552415
4837,4792.69206951253,209458.00068533228,47.01466369628906,51.92072296142578,86533,33,5332.440386785893,0.0713004991412162,161.58910262987553
4838,4830.696012336994,209410.9798119001,42.75106430053711,39.499698638916016,86633,47,5027.511663596699,0.0712630003690719,106.96833326801487
4839,4832.922433253523,209369.60912674785,45.05990219116211,42.16188049316406,86733,49,5197.240598135599,0.0712255015969276,106.06613465582856
4840,4802.754947289737,209333.8346573088,47.47731399536133,42.85149002075195,86833,35,5032.233025467955,0.0711880028247833,143.77808644194155
4841,4803.88797739998,209303.6384909776,42.69035720825195,44.00514602661133,86933,38,5556.455860256654,0.0711504966020584,146.222522638333
4842,4838.139147574926,209279.04064633808,44.767311096191406,40.36391067504883,87033,47,4827.686900304689,0.071112997829914,102.71674255967424
4843,4819.274002824357,209260.00041550235,43.73134613037109,44.18678665161133,87133,44,5177.633286580938,0.0710754990577697,117.67348378593042
4844,4846.593168261548,209246.5299379505,43.6192741394043,40.08586120605469,87233,56,5309.668879430799,0.0710380002856254,94.8155157041214
4845,4824.80367573371,209238.5853654451,43.0387077331543,39.52033615112305,87333,46,4972.725714761502,0.0710005015134811,108.10273292959786
4846,4816.42743877694,209236.13830896225,41.79429244995117,37.41783142089844,87433,41,4859.803695982671,0.0709630027413368,118.531797462992
4847,4828.309499729308,209239.183529312,42.54243087768555,38.51683044433594,87533,44,4770.519078781392,0.0709255039691925,108.42088815412254
4848,4831.587980506738,209247.7060453937,42.63722229003906,48.56537628173828,87633,51,5380.937975039356,0.0708879977464675,105.50858774586972
4849,4824.260365064227,209261.67891899563,42.51879501342773,45.12513732910156,87733,47,5737.139800142933,0.0708504989743232,122.06680425836028
4850,4820.662251958536,209281.0795576086,41.524658203125,42.57286071777344,87833,43,5051.471886486106,0.0708130002021789,117.47609038339782
4851,4846.101497056661,209305.91831864225,43.61955261230469,43.488094329833984,87933,51,4904.796067636547,0.0707755014300346,96.1724719144421
4852,4826.826035507402,209336.15498760063,45.39820861816406,37.97636413574219,88033,49,5353.483880646381,0.0707380026578903,109.25477307441597
4853,4817.272309874097,209371.7605041572,42.05582046508789,51.5841178894043,88133,41,5168.937654944981,0.0707004964351654,126.07165012060928
4854,4810.45748506434,209412.70902686028,39.49996948242188,47.82071685791016,88233,40,5589.957945391827,0.070662997663021,139.74894863479568
4855,4811.075496525475,209458.98320097223,44.62465286254883,47.6988525390625,88333,40,5346.145124730072,0.0706254988908767,133.6536281182518
4856,4826.312385819474,209510.5821940241,44.08436965942383,35.45221328735352,88433,47,5031.91263626609,0.0705880001187324,107.0619709843849
4857,4809.83511905669,209567.46954340523,43.8735466003418,40.7396125793457,88533,40,5345.132195543614,0.0705505013465881,133.62830488859035
4858,4829.14944982258,209629.6491203408,47.00177764892578,49.84653854370117,88633,48,5099.844773926074,0.0705130025744438,106.24676612345986
4859,4834.190082223155,209697.10877679245,41.530555725097656,45.54977416992188,88733,48,4869.931801456318,0.0704755038022995,101.45691253033996
4860,4854.434798547649,209769.85344498616,41.3560676574707,38.26795196533203,88833,56,4840.6333498181775,0.0704379975795745,86.43988124675317
4861,4849.464584559959,209847.8598304597,46.31335067749024,45.857521057128906,88933,54,4868.719034577895,0.0704004988074302,90.16146360329434
4862,4812.183197143662,209931.06864099044,43.5645866394043,42.963138580322266,89033,42,5227.929115634994,0.0703630000352859,124.47450275321414
4863,4826.763891747454,210019.4787308411,40.92384338378906,48.373680114746094,89133,46,5034.372911003011,0.0703255012631416,109.44288936963066
4864,4810.34698992956,210113.0544024201,41.72466278076172,46.678001403808594,89233,38,5274.809527043137,0.0702880024909973,138.81077702745097
4865,4822.549417239206,210211.7919872218,42.748165130615234,44.79689407348633,89333,41,4792.77951103315,0.0702504962682724,116.89706124471095
4866,4810.359133107937,210315.6606999029,39.38153076171875,48.73041534423828,89433,41,5432.911888523609,0.0702130049467086,132.51004606155144
4867,4829.908905259217,210424.6651586727,44.63467788696289,39.694610595703125,89533,47,4880.088799730525,0.0701754987239837,103.83167659001118
4868,4816.341277239902,210538.7732049672,46.59242248535156,42.88289642333984,89633,46,5940.36960266839,0.0701379999518394,129.13846962322586
4869,4802.161873126228,210657.95214458817,45.521095275878906,56.0896110534668,89733,36,5441.011979925679,0.0701005011796951,151.1392216646022
4870,4814.826552222425,210782.1991558293,45.21364212036133,39.915138244628906,89833,41,5124.478812396061,0.0700630024075508,124.987288107221
4871,4803.706278333324,210911.48511868087,41.60334014892578,45.19715881347656,89933,35,4873.416795712954,0.0700255036354065,139.24047987751297
4872,4826.663273763552,211045.81869628176,44.032413482666016,40.54800033569336,90033,45,4873.19406012306,0.0699879974126815,108.293201336068
4873,4822.820862093708,211185.17893360325,49.289737701416016,43.63699722290039,90133,45,5217.444639996684,0.0699504986405372,115.94321422214853
4874,4824.1709223552025,211329.55069291772,43.00032806396485,43.539283752441406,90233,46,5199.49117048888,0.0699129998683929,113.03241674975826
4875,4808.705731014081,211478.9003841843,46.24628829956055,47.2242546081543,90333,38,5464.782650061825,0.0698755010962486,143.81006973846908
4876,4816.490978142421,211633.2201432128,43.6191520690918,44.02490615844727,90433,40,5137.972275617125,0.0698380023241043,128.44930689042812
4877,4811.662550397858,211792.4882791998,41.56150436401367,48.9574089050293,90533,38,4885.436528064893,0.0698004961013794,128.56411915960243
4878,4824.905041379912,211956.703032936,42.46353149414063,47.76049423217773,90633,45,4933.991340993787,0.0697630047798156,109.64425202208416
4879,4826.299650860194,212125.8496618293,43.90386199951172,51.36702728271485,90733,46,5073.613084050943,0.0697254985570907,110.2959366098031
4880,4826.454518352228,212299.9121300004,45.51688003540039,37.93981552124024,90833,45,4782.843078217178,0.0696879997849464,106.2854017381595
4881,4825.497146498296,212478.87325485665,44.22154235839844,46.89765930175781,90933,43,4753.735562523711,0.0696505010128021,110.5519898261328
4882,4830.956287285371,212662.7229415025,45.69330978393555,50.92351913452149,91033,48,4737.792819182505,0.0696130022406578,98.7040170663022
4883,4808.820764336735,212851.4210139464,45.43774032592773,51.35698318481445,91133,42,5534.764667450625,0.0695755034685134,131.7801111297768
4884,4831.6407413490815,213044.97649598296,43.877967834472656,44.19991683959961,91233,53,5605.0860396403,0.0695379972457885,105.7563403705717
4885,4839.643463786517,213243.38223128725,39.68741989135742,50.64981842041016,91333,51,4742.303986129467,0.0695004984736442,92.98635266920525
4886,4796.216398541816,213446.57513191027,41.04800796508789,48.29862976074219,91433,34,5274.252820641908,0.0694629997014999,155.12508296005612
4887,4827.900722985098,213654.57402701344,42.63138198852539,45.1916389465332,91533,46,4950.314246708062,0.0694255009293556,107.61552710234916
4888,4827.76833530888,213867.3631181482,42.43327331542969,39.33644104003906,91633,47,5079.736299314071,0.0693880021572113,108.0794957300866
4889,4819.863589569519,214084.91824551648,40.02774810791016,55.06299209594727,91733,39,4765.108345743385,0.0693504959344863,122.1822652754714
4890,4832.912682771857,214307.23805590536,44.77780151367188,38.2945442199707,91833,48,5375.774649897066,0.0693130046129226,111.99530520618887
4891,4806.229231480742,214534.2782013708,44.492523193359375,43.22743988037109,91933,39,5271.491459668672,0.0692754983901977,135.1664476838121
4892,4799.547795739258,214766.01614954407,44.901702880859375,45.03991317749024,92033,35,5176.247049383994,0.0692379996180534,147.8927728395427
4893,4838.163427375432,215002.4783823081,42.604530334472656,47.398773193359375,92133,50,5105.555820867128,0.0692005008459091,102.11111641734256
4894,4825.868484503997,215243.636347563,46.25479888916016,43.18788909912109,92233,45,5120.781030539423,0.0691630020737648,113.7951340119872
4895,4841.926978759177,215489.4921695509,47.42906188964844,39.469688415527344,92333,51,4830.702634162852,0.0691255033016204,94.71965949338924
4896,4816.937902267033,215740.0037786844,40.588661193847656,48.38296508789063,92433,46,5576.054308072431,0.0690879970788955,121.21857191461808
4897,4827.692081656714,215995.1677199292,43.46763229370117,33.52104187011719,92533,44,4872.52232523571,0.0690504983067512,110.73914375535703
4898,4811.0295917026815,216254.9511044705,44.31267166137695,43.09280776977539,92633,40,5735.358648860944,0.0690129995346069,143.3839662215236
4899,4823.173207590589,216519.35209248663,41.11610794067383,38.233829498291016,92733,46,5199.38849141018,0.0689755007624626,113.03018459587348
4900,4483.301835718099,216787.9915583803,46.91387176513672,39.27575302124024,92826,39,4335.059774744324,0.0689406245946884,111.15537883959806
4901,4768.060232578139,216560.98949057967,49.20159530639648,40.20947265625,92925,42,5074.533982634616,0.0689034983515739,120.82223768177656
4902,4833.620497803339,216339.6426362907,39.60502624511719,44.97737121582031,93025,48,4730.319923580289,0.0688659995794296,98.548331741256
4903,4845.780518908645,216123.9458613046,42.24941253662109,36.89463806152344,93125,55,5084.134347545185,0.0688285008072853,92.43880631900336
4904,4835.282355667563,215913.86987170333,44.91767883300781,44.90973281860352,93225,49,4598.899410206333,0.0687910020351409,93.85509000421088
4905,4800.344973183561,215709.35944388504,47.7203369140625,39.732688903808594,93325,30,4910.696933429397,0.068753495812416,163.68989778097992
4906,4810.368456603876,215510.4074711384,46.79021453857422,43.73768997192383,93425,37,4822.348915565472,0.0687160044908523,130.33375447474248
4907,4835.390892752504,215317.022833326,44.75593566894531,40.1744384765625,93525,44,4683.945843862337,0.0686784982681274,106.45331463323492
4908,4821.549897476871,215129.17307242443,46.1967658996582,35.95758438110352,93625,46,5601.081578169324,0.0686409994959831,121.76264300368096
4909,4815.618337943633,214946.83426466488,44.3619499206543,48.12837219238281,93725,43,5164.474912538884,0.0686035007238388,120.10406773346244
4910,4821.17409275617,214769.99476942737,44.062007904052734,46.84676361083984,93825,43,5127.075546286011,0.0685660019516944,119.23431502990722
4911,4833.351883066949,214598.6500102847,48.27823638916016,34.54669570922852,93925,42,4352.218613749086,0.0685285031795501,103.62425270831156
4912,4813.910581324155,214432.76197082413,43.39852142333984,43.977317810058594,94025,44,5893.897316718794,0.0684909969568252,133.95221174360896
4913,4795.181898720148,214272.2935486761,43.79356384277344,42.342132568359375,94125,33,5181.481679466866,0.0684535056352615,157.0145963474808
4914,4802.777690109477,214117.2355959414,41.1600341796875,47.34637069702149,94225,37,5520.521514321816,0.0684159994125366,149.2032841708599
4915,4813.388466856064,213967.5821836838,44.12421798706055,38.29706954956055,94325,43,5611.346640177479,0.0683785006403923,130.4964334924995
4916,4839.059512288368,213823.3432775767,44.20002365112305,43.286224365234375,94425,51,5190.266527020038,0.0683410018682479,101.76993190235368
4917,4837.23819853946,213684.4998620072,44.0657844543457,38.412200927734375,94525,47,4734.70184831362,0.068303495645523,100.73833719816211
4918,4810.529065505136,213551.00683118711,40.51702499389648,52.7197380065918,94625,43,5513.03997114762,0.0682660043239593,128.21023188715395
4919,4821.669989364469,213422.8590273113,42.85023498535156,45.517826080322266,94725,44,5344.280294197437,0.0682284981012344,121.46091577721448
4920,4810.417396316392,213300.02781630447,39.94428253173828,50.46254348754883,94825,36,4726.921708547219,0.0681909993290901,131.30338079297832
4921,4853.565069192322,213182.54170748967,43.064414978027344,40.3877182006836,94925,57,4647.412095390217,0.0681535005569458,81.5335455331617
4922,4824.431919687864,213070.3534040542,41.930641174316406,49.23779678344727,95025,46,5226.678390615285,0.0681160017848014,113.62344327424532
4923,4825.996170594342,212963.4479173316,42.04725646972656,40.04242706298828,95125,46,5064.92501081372,0.0680785030126571,110.10706545247218
4924,4796.560091031017,212861.77792806405,42.94186019897461,42.569480895996094,95225,36,5781.443341073158,0.0680409967899322,160.59564836314328
4925,4807.398152925016,212765.3383543825,40.1789436340332,47.42858505249024,95325,38,5387.508525053316,0.0680035054683685,141.77654013298198
4926,4813.429890805957,212674.1191238065,41.012672424316406,48.80133438110352,95425,40,5122.755671807157,0.0679659992456436,128.06889179517893
4927,4817.370076802661,212588.10802712425,41.65040969848633,43.26339340209961,95525,42,5094.004661490792,0.0679285004734993,121.28582527359028
4928,4802.751216485878,212507.27359371964,38.96552658081055,47.52310562133789,95625,40,5650.971725759999,0.0678910017013549,141.27429314399996
4929,4837.22144753841,212431.6355119932,41.6032600402832,39.749629974365234,95725,47,4588.482160441054,0.06785349547863,97.62728000938412
4930,4832.598459900968,212361.1727933231,44.138668060302734,40.08514022827149,95825,48,5085.643185753463,0.0678160041570663,105.95089970319714
